,Å´ÉPÅ[ÉXñºÇì¸óÕ,å¯â uÅÉ1,å¯â 1ÅÖuÅÉ2,å¯â 2ÅÖuÅÉ3,å¯â 3ÅÖuÅÉ10,å¯â uÅÑ10
case2224,case2-60-0-0-2-1-0-8-0-0-3.png,57.2,66.4,75.5,84.6,86.5
case2225,case2-60-0-0-2-1-0-8-0-0-6.png,56.9,67.9,74.1,83,85.1
case2226,case2-60-0-0-2-1-0-8-1-0-3.png,59.5,69.5,78.4,86.5,88.2
case2227,case2-60-0-0-2-1-0-8-1-0-6.png,37.7,43.4,37.3,41.1,49.8
case2228,case2-60-0-0-2-1-0-12-0-0-3.png,52.4,57.5,57.9,60.3,65.4
case2229,case2-60-0-0-2-1-0-12-0-0-6.png,47.7,58.3,62,67.1,74.1
case2230,case2-60-0-0-2-1-0-12-1-0-3.png,61.9,68,71.4,76.7,80
case2231,case2-60-0-0-2-1-0-12-1-0-6.png,54.7,64.6,64.9,69.3,76.1
case2232,case2-60-0-0-2-4-0-0-0-0-0.png,67.9,70.9,73,76.7,81.4
case2233,case2-60-0-0-2-4-0-0-1-0-0.png,84.2,84.2,81.5,74.6,62
case2234,case2-60-0-0-2-4-0-4-0-0-3.png,89.6,88.1,87.8,85.3,78.5
case2235,case2-60-0-0-2-4-0-4-0-0-6.png,84.9,86.8,89.6,88.5,84.3
case2236,case2-60-0-0-2-4-0-4-1-0-3.png,92.4,91.6,91.9,90.8,87.6
case2237,case2-60-0-0-2-4-0-4-1-0-6.png,88.5,88.7,87.9,86.3,81
case2238,case2-60-0-0-2-4-0-8-0-0-3.png,92.5,91.3,91.6,90.7,87.4
case2239,case2-60-0-0-2-4-0-8-0-0-6.png,86.3,89.7,91,91,88.7
case2240,case2-60-0-0-2-4-0-8-1-0-3.png,87.7,90.3,92.5,92.7,90.7
case2241,case2-60-0-0-2-4-0-8-1-0-6.png,86.3,89.5,91.2,91.1,89
case2242,case2-60-0-0-2-4-0-12-0-0-3.png,58.1,66.5,76.7,85.6,87.8
case2243,case2-60-0-0-2-4-0-12-0-0-6.png,57.5,67.2,75.4,84.4,86.9
case2244,case2-60-0-0-2-4-0-12-1-0-3.png,62,69.6,79.3,87.5,89.3
case2245,case2-60-0-0-2-4-0-12-1-0-6.png,53.7,66.5,62.1,56.3,57.2
case2246,case2-60-0-0-2-10-0-0-0-0-0.png,64.3,74.9,74.2,71.1,70.7
case2247,case2-60-0-0-2-10-0-0-1-0-0.png,61.1,75.3,76.9,76,78
case2248,case2-60-0-0-2-10-0-4-0-0-3.png,72.2,81.4,82.6,83.2,83.2
case2249,case2-60-0-0-2-10-0-4-0-0-6.png,66.5,78.5,78.8,77.8,79.7
case2250,case2-60-0-0-2-10-0-4-1-0-3.png,75.1,82.5,83.5,82.7,84.1
case2251,case2-60-0-0-2-10-0-4-1-0-6.png,84.3,84.6,81.5,74.6,63.3
case2252,case2-60-0-0-2-10-0-8-0-0-3.png,89.4,88,87.8,85.2,78.9
case2253,case2-60-0-0-2-10-0-8-0-0-6.png,85.1,87.1,89.6,88.5,84.5
case2254,case2-60-0-0-2-10-0-8-1-0-3.png,92.2,91.7,91.9,90.9,87.7
case2255,case2-60-0-0-2-10-0-8-1-0-6.png,88.6,88.9,87.9,86.2,81.2
case2256,case2-60-0-0-2-10-0-12-0-0-3.png,92,91.4,91.6,90.5,87.3
case2257,case2-60-0-0-2-10-0-12-0-0-6.png,86.3,89.8,91.1,91,89
case2258,case2-60-0-0-2-10-0-12-1-0-3.png,88,90.7,92.6,92.8,91
case2259,case2-60-0-0-2-10-0-12-1-0-6.png,86.5,89.9,91.3,91.2,89.2
case2260,case2-60-0-0-3-1-0-0-0-0-0.png,88.3,90.8,92.8,93,91.2
case2261,case2-60-0-0-3-1-0-0-1-0-0.png,87.7,90.9,92.4,92.3,90.5
case2262,case2-60-0-0-3-1-0-0-1-0-3.png,88.9,91.7,93.6,93.9,92.4
case2263,case2-60-0-0-3-1-0-4-0-0-3.png,0,0,0,0,0
case2264,case2-60-0-0-3-1-0-4-0-0-6.png,24.9,28.2,30.8,32.3,39.3
case2265,case2-60-0-0-3-1-0-4-1-0-3.png,27.8,30.8,29.3,24.1,15.8
case2266,case2-60-0-0-3-1-0-4-1-0-6.png,41.8,46.1,48.6,48.9,51.6
case2267,case2-60-0-0-3-1-0-8-0-0-3.png,34.5,35.9,34.5,33.7,41.8
case2268,case2-60-0-0-3-1-0-8-0-0-6.png,46.8,51,53.1,54.2,61.2
case2269,case2-60-0-0-3-1-0-8-1-0-3.png,41.6,44.6,43,43.9,49.8
case2270,case2-60-0-0-3-1-0-8-1-0-6.png,52.8,56.7,58.9,59.9,66.4
case2271,case2-60-0-0-3-1-0-12-0-0-3.png,0,0,0,0,0
case2272,case2-60-0-0-3-1-0-12-0-0-6.png,45,47.8,46.2,41.9,43
case2273,case2-60-0-0-3-1-0-12-1-0-6.png,61.6,66.6,65.8,60.5,52.4
case2274,case2-60-0-0-3-4-0-0-0-0-0.png,70,77.9,79.6,78.4,76
case2275,case2-60-0-0-3-4-0-0-1-0-0.png,65.6,71.2,70.4,63.4,59.7
case2276,case2-60-0-0-3-4-0-4-0-0-3.png,73.6,79.5,81.2,80.4,77.7
case2277,case2-60-0-0-3-4-0-4-0-0-6.png,72.3,80.7,81,78.5,69.9
case2278,case2-60-0-0-3-4-0-4-1-0-3.png,79.6,84.8,86.1,86,85.8
case2279,case2-60-0-0-3-4-0-4-1-0-6.png,0,0,0,0,0
case2280,case2-60-0-0-3-4-0-8-0-0-3.png,15.4,24.7,41,48.3,35.3
case2281,case2-60-0-0-3-4-0-8-0-0-6.png,24.5,32.2,52,66.9,68.8
case2282,case2-60-0-0-3-4-0-8-1-0-3.png,31,44.5,63.3,74,75.7
case2283,case2-60-0-0-3-4-0-8-1-0-6.png,19.5,31.8,51.7,66.8,68.9
case2284,case2-60-0-0-3-4-0-12-0-0-3.png,30.8,44,63.2,74.2,75.6
case2285,case2-60-0-0-3-4-0-12-0-0-6.png,29.5,41.8,58,70.3,72.9
case2286,case2-60-0-0-3-4-0-12-1-0-3.png,30.7,50.7,68.3,76.9,77.7
case2287,case2-60-0-0-3-4-0-12-1-0-6.png,0,0,0,0,0
case2288,case2-60-0-0-3-10-0-0-0-0-0.png,19.7,30.2,35,34.7,14.8
case2289,case2-60-0-0-3-10-0-0-1-0-0.png,38.1,49.3,55.4,55.3,49.1
case2290,case2-60-0-0-3-10-0-4-0-0-3.png,41.1,50.6,54.8,50.4,28.9
case2291,case2-60-0-0-3-10-0-4-0-0-6.png,51.8,61.5,66.8,66.4,58.6
case2292,case2-60-0-0-3-10-0-4-1-0-3.png,46.1,54.4,57.7,56.6,50.5
case2293,case2-60-0-0-3-10-0-4-1-0-6.png,55.7,64.6,69.6,70,66.8
case2294,case2-60-0-0-3-10-0-8-0-0-3.png,53,60.7,63.3,63,57.2
case2295,case2-60-0-0-3-10-0-8-0-0-6.png,60.7,69,73.5,73.6,71.4
case2296,case2-60-0-0-3-10-0-8-1-0-3.png,0,0,0,0,0
case2297,case2-60-0-0-3-10-0-8-1-0-6.png,-0.5,5,3.7,3,0.9
case2298,case2-60-0-0-3-10-0-12-0-0-3.png,46.6,48.2,47.4,43.5,43.1
case2299,case2-60-0-0-3-10-0-12-0-0-6.png,62.1,67.6,66.3,61.8,52.8
case2300,case2-60-0-0-3-10-0-12-1-0-3.png,70.3,78,80.1,79.1,76.1
case2301,case2-60-0-0-3-10-0-12-1-0-6.png,65.7,71.6,71.1,64.6,59.7
case2302,case2-60-0-1-1-1-0-0-0-0-0.png,73.8,79.8,81.6,81,77.7
case2303,case2-60-0-1-1-1-1-0-0-0-0.png,72.5,80.7,81.5,79.2,69.8
case2304,case2-60-0-1-1-1-1-0-1-0-0.png,79.8,85.1,86.5,86.4,85.9
case2305,case2-60-0-1-1-1-1-4-0-0-3.png,0,0,0,0,0
case2306,case2-60-0-1-1-1-1-4-0-0-6.png,-3.1,-0.4,-0.9,-2.2,0.2
case2307,case2-60-0-1-1-1-1-4-1-0-3.png,12.9,23.6,39.8,47.8,36.3
case2308,case2-60-0-1-1-1-1-4-1-0-6.png,21.5,31.3,51.1,66.4,69.2
case2309,case2-60-0-1-1-1-1-8-0-0-3.png,28.6,44.6,62.8,73.6,76
case2310,case2-60-0-1-1-1-1-8-0-0-6.png,16,30.9,51.1,66.2,69.4
case2311,case2-60-0-1-1-1-1-8-1-0-3.png,24,43.4,62.4,73.8,75.7
case2312,case2-60-0-1-1-1-1-8-1-0-6.png,21.2,40.8,57.3,69.8,73.2
case2313,case2-60-0-1-1-1-1-12-0-0-3.png,30.3,49.7,67.7,76.6,77.9
case2314,case2-60-0-1-1-1-1-12-0-0-6.png,28.1,30.7,30.8,26.7,21.7
case2315,case2-60-0-1-1-1-1-12-1-0-3.png,41.8,46,48.4,49.6,53
case2316,case2-60-0-1-1-1-1-12-1-0-6.png,34.3,35.2,35,34.9,44.6
case2317,case2-60-0-1-1-4-0-0-0-0-0.png,46.7,50.5,53,54.7,62.7
case2318,case2-60-0-1-1-4-1-0-0-0-0.png,42.3,44.6,43.3,45.2,52.8
case2319,case2-60-0-1-1-4-1-0-1-0-0.png,52.4,56.3,58.6,60.6,68
case2320,case2-60-0-1-1-4-1-4-0-0-3.png,60.1,66.4,65.1,61.4,55.7
case2321,case2-60-0-1-1-4-1-4-0-0-6.png,69.9,77.7,79.6,78.8,77.2
case2322,case2-60-0-1-1-4-1-4-1-0-3.png,65.2,70.9,70.4,65,60.8
case2323,case2-60-0-1-1-4-1-4-1-0-6.png,73.7,79.5,81.2,80.6,78.2
case2324,case2-60-0-1-1-4-1-8-0-0-3.png,71.8,80.4,81,78.7,71.4
case2325,case2-60-0-1-1-4-1-8-0-0-6.png,79.1,84.8,86.2,86.1,86.2
case2326,case2-60-0-1-1-4-1-8-1-0-3.png,24.4,32.3,52,67,69.2
case2327,case2-60-0-1-1-4-1-8-1-0-6.png,31,44.6,63.3,74.3,75.9
case2328,case2-60-0-1-1-4-1-12-0-0-3.png,17.7,31.3,51.9,66.9,69.3
case2329,case2-60-0-1-1-4-1-12-0-0-6.png,30.1,44.6,63.3,74.2,76
case2330,case2-60-0-1-1-4-1-12-1-0-3.png,22.1,38.8,58,70.9,73.5
case2331,case2-60-0-1-1-4-1-12-1-0-6.png,29.6,49.4,67.8,77.3,78
case2332,case2-60-0-1-1-10-0-0-0-0-0.png,41.1,50,55.3,51.6,33.5
case2333,case2-60-0-1-1-10-1-0-0-0-0.png,51.8,61.4,66.9,67.1,60.3
case2334,case2-60-0-1-1-10-1-0-1-0-0.png,45.9,54.4,57.6,57.4,52.9
case2335,case2-60-0-1-1-10-1-4-0-0-3.png,55.6,64.7,69.7,70.1,68.4
case2336,case2-60-0-1-1-10-1-4-0-0-6.png,52.4,60.3,63.6,64.1,59.6
case2337,case2-60-0-1-1-10-1-4-1-0-3.png,60.5,68.7,73.3,73.9,72.5
case2338,case2-60-0-1-1-10-1-4-1-0-6.png,60,67.7,65.5,62.4,55.2
case2339,case2-60-0-1-1-10-1-8-0-0-3.png,70,78,80.1,79.5,77.3
case2340,case2-60-0-1-1-10-1-8-0-0-6.png,65.3,71.4,71.6,65.1,61.1
case2341,case2-60-0-1-1-10-1-8-1-0-3.png,74,79.8,81.6,81.1,78.4
case2342,case2-60-0-1-1-10-1-8-1-0-6.png,71.9,80.4,81.6,79.2,71.4
case2343,case2-60-0-1-1-10-1-12-0-0-3.png,79.5,85.1,86.4,86.5,86.3
case2344,case2-60-0-1-1-10-1-12-0-0-6.png,21.6,31.7,51,66.4,69.2
case2345,case2-60-0-1-1-10-1-12-1-0-3.png,28.6,44.2,62.6,73.6,76
case2346,case2-60-0-1-1-10-1-12-1-0-6.png,15.2,31,50.9,66.4,69.7
case2347,case2-60-0-1-2-1-0-0-0-0-0.png,23,43.4,62.4,73.9,76.3
case2348,case2-60-0-1-2-1-1-0-0-0-0.png,20.8,39.2,57.1,70.4,73.8
case2349,case2-60-0-1-2-1-1-0-1-0-0.png,27.7,48.9,67.2,76.9,78.1
case2350,case2-60-0-1-2-1-1-4-0-0-3.png,0,0,0,0,0
case2351,case2-60-0-1-2-1-1-4-0-0-6.png,14.5,21.7,22.5,24.8,27.1
case2352,case2-60-0-1-2-1-1-4-1-0-3.png,15.1,18.4,14.9,12.5,12.7
case2353,case2-60-0-1-2-1-1-4-1-0-6.png,25.7,34.4,33.9,34,36.1
case2354,case2-60-0-1-2-1-1-8-0-0-3.png,19,22.2,19.1,16.3,19.2
case2355,case2-60-0-1-2-1-1-8-0-0-6.png,29.2,37.8,37,37.1,40.7
case2356,case2-60-0-1-2-1-1-8-1-0-3.png,24.8,28.5,26,22.4,24.8
case2357,case2-60-0-1-2-1-1-8-1-0-6.png,34.5,42.8,42,41.5,44.7
case2358,case2-60-0-1-2-1-1-12-0-0-3.png,0,0,0,0,0
case2359,case2-60-0-1-2-1-1-12-0-0-6.png,34.9,32.1,38.3,33.6,33.7
case2360,case2-60-0-1-2-1-1-12-1-0-3.png,48.4,38.2,43.2,39.2,37.7
case2361,case2-60-0-1-2-1-1-12-1-0-6.png,50.5,50.6,52,49.8,49.5
case2362,case2-60-0-1-2-4-0-0-0-0-0.png,50.1,44,46.3,41,37.1
case2363,case2-60-0-1-2-4-1-0-0-0-0.png,65.6,55,56.4,53.4,51.7
case2364,case2-60-0-1-2-4-1-0-1-0-0.png,61.1,59.5,56.5,51.6,47.8
case2365,case2-60-0-1-2-4-1-4-0-0-3.png,71.2,71.3,67.5,61.9,59.9
case2366,case2-60-0-1-2-4-1-4-0-0-6.png,0,0,0,0,0
case2367,case2-60-0-1-2-4-1-4-1-0-3.png,64.5,75.1,58.3,42.9,41.7
case2368,case2-60-0-1-2-4-1-4-1-0-6.png,18,40.3,34.2,34.9,52.2
case2369,case2-60-0-1-2-4-1-8-0-0-3.png,65.2,76.6,65.2,54.5,64.5
case2370,case2-60-0-1-2-4-1-8-0-0-6.png,16.9,38.8,33.4,36,53.7
case2371,case2-60-0-1-2-4-1-8-1-0-3.png,65.4,76.2,64.4,54.2,64.5
case2372,case2-60-0-1-2-4-1-8-1-0-6.png,19.7,45.4,43,43,60.4
case2373,case2-60-0-1-2-4-1-12-0-0-3.png,67.2,79.4,69.5,58.5,67
case2374,case2-60-0-1-2-4-1-12-0-0-6.png,0,0,0,0,0
case2375,case2-60-0-1-2-4-1-12-1-0-3.png,18.2,37.3,53.9,55.2,49.1
case2376,case2-60-0-1-2-4-1-12-1-0-6.png,30.1,50.6,64.1,66.4,63
case2377,case2-60-0-1-2-10-0-0-0-0-0.png,31.1,48.7,60.7,60.9,55.3
case2378,case2-60-0-1-2-10-1-0-0-0-0.png,39.1,58.6,69.1,70.5,67.5
case2379,case2-60-0-1-2-10-1-0-1-0-0.png,34,50.9,62.9,62.5,59.1
case2380,case2-60-0-1-2-10-1-4-0-0-3.png,42.2,60.7,70.7,71.7,70
case2381,case2-60-0-1-2-10-1-4-0-0-6.png,39.1,55.3,65.9,65.3,61.7
case2382,case2-60-0-1-2-10-1-4-1-0-3.png,46.7,63.7,73,73.7,71.8
case2383,case2-60-0-1-2-10-1-4-1-0-6.png,0,0,0,0,0
case2384,case2-60-0-1-2-10-1-8-0-0-3.png,-5.4,-0.7,-1.6,-1.9,-0.6
case2385,case2-60-0-1-2-10-1-8-0-0-6.png,32.5,32.4,38.7,34.9,33.6
case2386,case2-60-0-1-2-10-1-8-1-0-3.png,45.9,38.1,42.9,39.9,37.9
case2387,case2-60-0-1-2-10-1-8-1-0-6.png,48.5,49.8,51.7,50.4,49.5
case2388,case2-60-0-1-2-10-1-12-0-0-3.png,46.1,43.1,46.1,41.3,36.8
case2389,case2-60-0-1-2-10-1-12-0-0-6.png,64.1,54.6,56.8,53.6,51.7
case2390,case2-60-0-1-2-10-1-12-1-0-3.png,59.5,58.7,56.5,51.6,47.8
case2391,case2-60-0-1-2-10-1-12-1-0-6.png,70,70.8,67.3,62.7,59.9
case2392,case2-60-0-1-3-1-0-0-0-0-0.png,0,0,0,0,0
case2393,case2-60-0-1-3-1-1-0-0-0-0.png,3.1,0.7,0.5,-0.2,-0.2
case2394,case2-60-0-1-3-1-1-0-1-0-0.png,65.5,74.8,59,42.6,40.9
case2395,case2-60-0-1-3-1-1-4-0-0-3.png,22.8,40.2,35.6,34.9,53.6
case2396,case2-60-0-1-3-1-1-4-0-0-6.png,66.3,76.3,65.7,54.6,64.1
case2397,case2-60-0-1-3-1-1-4-1-0-3.png,20.2,38.8,34.9,35.6,52.6
case2398,case2-60-0-1-3-1-1-4-1-0-6.png,66.3,76.1,65,54,64.2
case2399,case2-60-0-1-3-1-1-8-0-0-3.png,23.1,45.5,43.4,43.6,59.9
case2400,case2-60-0-1-3-1-1-8-0-0-6.png,68.2,79.2,69.9,58.9,66.7
case2401,case2-60-0-1-3-1-1-8-1-0-3.png,15.3,17.8,15.2,12.9,13.8
case2402,case2-60-0-1-3-1-1-8-1-0-6.png,25.6,34.8,33.6,34.4,36.5
case2403,case2-60-0-1-3-1-1-12-0-0-3.png,18.9,21.5,19.2,16.5,20.3
case2404,case2-60-0-1-3-1-1-12-0-0-6.png,29,37.5,37.1,37.1,41.3
case2405,case2-60-0-1-3-1-1-12-1-0-3.png,25.2,28.4,26.2,22.8,26
case2406,case2-60-0-1-3-1-1-12-1-0-6.png,34.2,42.5,42.1,41.7,45.2
case2407,case2-60-0-1-3-4-0-0-0-0-0.png,43.7,37.7,43.7,39.7,38.7
case2408,case2-60-0-1-3-4-1-0-0-0-0.png,47.9,50.5,51.6,50.2,50
case2409,case2-60-0-1-3-4-1-0-1-0-0.png,47.8,44.1,46.4,41.9,37.3
case2410,case2-60-0-1-3-4-1-4-0-0-3.png,63.4,54.7,56.4,54,51.8
case2411,case2-60-0-1-3-4-1-4-0-0-6.png,58.4,58.9,56.6,52,47.8
case2412,case2-60-0-1-3-4-1-4-1-0-3.png,69.5,70.7,67.3,62.3,60.3
case2413,case2-60-0-1-3-4-1-4-1-0-6.png,22,40.1,34.9,34.6,53.1
case2414,case2-60-0-1-3-4-1-8-0-0-3.png,66.2,76.2,65.7,54.7,64.2
case2415,case2-60-0-1-3-4-1-8-0-0-6.png,19.1,38,33.9,35,53.2
case2416,case2-60-0-1-3-4-1-8-1-0-3.png,66.2,76,65,54,64.3
case2417,case2-60-0-1-3-4-1-8-1-0-6.png,20,43,44.3,43.2,60.1
case2418,case2-60-0-1-3-4-1-12-0-0-3.png,67.2,78.4,69.2,58.9,67
case2419,case2-60-0-1-3-4-1-12-0-0-6.png,30.7,47.9,60.8,61,56.1
case2420,case2-60-0-1-3-4-1-12-1-0-3.png,39.4,58.2,69.3,70.4,67.9
case2421,case2-60-0-1-3-4-1-12-1-0-6.png,33.8,50.9,62.9,62.6,59.4
case2422,case2-60-0-1-3-10-0-0-0-0-0.png,42.3,60.4,70.7,71.8,70.1
case2423,case2-60-0-1-3-10-1-0-0-0-0.png,39.3,55.5,65.8,65.4,62.4
case2424,case2-60-0-1-3-10-1-0-1-0-0.png,46.6,63.6,72.9,73.8,72.3
case2425,case2-60-0-1-3-10-1-4-0-0-3.png,44.6,37.9,42.8,39.9,38.5
case2426,case2-60-0-1-3-10-1-4-0-0-6.png,47.8,50.2,51.7,50.3,49.8
case2427,case2-60-0-1-3-10-1-4-1-0-3.png,48.5,43.3,47,41.5,37
case2428,case2-60-0-1-3-10-1-4-1-0-6.png,63.2,54.2,56.6,53.5,51.8
case2429,case2-60-0-1-3-10-1-8-0-0-3.png,56.3,59.2,56.7,52.1,48.1
case2430,case2-60-0-1-3-10-1-8-0-0-6.png,69.3,70.8,67.7,62.3,59.8
case2431,case2-60-0-1-3-10-1-8-1-0-3.png,22.9,39.9,34.8,35.1,52.9
case2432,case2-60-0-1-3-10-1-8-1-0-6.png,66.3,76.2,65.6,54.5,63.8
case2433,case2-60-0-1-3-10-1-12-0-0-3.png,19.7,38.5,34.7,35.6,52.6
case2434,case2-60-0-1-3-10-1-12-0-0-6.png,66.2,76,65,54.2,64.4
case2435,case2-60-0-1-3-10-1-12-1-0-3.png,20.6,43.4,44.4,43.3,60.2
case2436,case2-60-0-1-3-10-1-12-1-0-6.png,67.3,78.1,69.2,58.6,66.9
case2437,case2-60-1-0-1-1-0-0-0-0-0.png,0,0,0,0,0
case2438,case2-60-1-0-1-1-0-0-1-0-0.png,20.7,23.5,26.6,30.4,33.2
case2439,case2-60-1-0-1-1-0-4-0-0-3.png,37.3,40.7,45.9,45.5,41.8
case2440,case2-60-1-0-1-1-0-4-0-0-6.png,49.7,52.1,56.5,58.1,56.5
case2441,case2-60-1-0-1-1-0-4-1-0-3.png,44.6,51.4,57.6,59.7,59.2
case2442,case2-60-1-0-1-1-0-4-1-0-6.png,59.6,60.2,64.9,68.8,69.5
case2443,case2-60-1-0-1-1-0-8-0-0-3.png,60.3,64.3,70.1,73.8,73.3
case2444,case2-60-1-0-1-1-0-8-0-0-6.png,59.9,65.4,73.2,77.6,78.5
case2445,case2-60-1-0-1-1-0-8-1-0-3.png,0,0,0,0,0
case2446,case2-60-1-0-1-1-0-8-1-0-6.png,76.8,41.5,37.2,37.1,38.6
case2447,case2-60-1-0-1-1-0-12-0-0-3.png,89.4,90.3,90.4,88.7,87.7
case2448,case2-60-1-0-1-1-0-12-0-0-6.png,92.6,92.9,93.8,94,93.9
case2449,case2-60-1-0-1-1-0-12-1-0-3.png,89.6,90.6,91.1,89.8,90
case2450,case2-60-1-0-1-1-0-12-1-0-6.png,92.4,93.3,94.5,95.2,95.5
case2451,case2-60-1-0-1-4-0-0-0-0-0.png,93.7,94.6,94.7,94.5,94.2
case2452,case2-60-1-0-1-4-0-0-1-0-0.png,92.8,95,96.3,96.9,97.1
case2453,case2-60-1-0-1-4-0-4-0-0-3.png,0,0,0,0,0
case2454,case2-60-1-0-1-4-0-4-0-0-6.png,18,38.2,55.3,64.1,65.5
case2455,case2-60-1-0-1-4-0-4-1-0-3.png,36.4,53.4,68.4,75.9,77.6
case2456,case2-60-1-0-1-4-0-4-1-0-6.png,48.4,63.3,75.4,81,80
case2457,case2-60-1-0-1-4-0-8-0-0-3.png,55.8,69.5,80.4,85.9,85.8
case2458,case2-60-1-0-1-4-0-8-0-0-6.png,54,69.5,80.1,85.6,86.2
case2459,case2-60-1-0-1-4-0-8-1-0-3.png,61.1,74.1,83.9,88.9,89.7
case2460,case2-60-1-0-1-4-0-8-1-0-6.png,61.9,76.7,85.8,90.3,90.8
case2461,case2-60-1-0-1-4-0-12-0-0-3.png,36.4,53.4,68.4,75.9,77.6
case2462,case2-60-1-0-1-4-0-12-0-0-6.png,0,0,0,0,0
case2463,case2-60-1-0-1-4-0-12-1-0-3.png,-1.5,-0.6,0.4,0.6,0
case2464,case2-60-1-0-1-4-0-12-1-0-6.png,76.5,41.3,37.5,37.8,38.4
case2465,case2-60-1-0-1-10-0-0-0-0-0.png,89,89.8,90.2,88.2,87.4
case2466,case2-60-1-0-1-10-0-0-1-0-0.png,90.4,92.6,93.8,94.1,94
case2467,case2-60-1-0-1-10-0-4-0-0-3.png,89.2,90.3,90.9,89.6,89.8
case2468,case2-60-1-0-1-10-0-4-0-0-6.png,92.4,93.4,94.6,95.2,95.4
case2469,case2-60-1-0-1-10-0-4-1-0-3.png,93.8,94.3,94.4,94.3,94
case2470,case2-60-1-0-1-10-0-4-1-0-6.png,93.7,95.2,96.4,96.9,97
case2471,case2-60-1-0-1-10-0-8-0-0-3.png,37.7,41.8,48.2,54,57.3
case2472,case2-60-1-0-1-10-0-8-0-0-6.png,49,52.2,58.4,63.7,66.5
case2473,case2-60-1-0-1-10-0-8-1-0-3.png,47.9,53.1,59.2,62.7,66.8
case2474,case2-60-1-0-1-10-0-8-1-0-6.png,55.5,58.4,65.6,70.4,73.6
case2475,case2-60-1-0-1-10-0-12-0-0-3.png,58.8,64.1,70.2,74.8,77.1
case2476,case2-60-1-0-1-10-0-12-0-0-6.png,58.6,65.7,73.3,78.1,81.1
case2477,case2-60-1-0-1-10-0-12-1-0-3.png,89.3,89.8,90.8,90.6,90.7
case2478,case2-60-1-0-1-10-0-12-1-0-6.png,92.1,92.5,93.6,94.4,95
case2479,case2-60-1-0-2-1-0-0-0-0-0.png,89.2,90.5,91.3,90.8,90.7
case2480,case2-60-1-0-2-1-0-0-1-0-0.png,92.3,93.2,94.4,95.2,95.7
case2481,case2-60-1-0-2-1-0-4-0-0-3.png,93.6,94.4,94.6,94.6,94.7
case2482,case2-60-1-0-2-1-0-4-0-0-6.png,92.8,94.9,96.2,96.9,97.3
case2483,case2-60-1-0-2-1-0-4-1-0-3.png,48.8,64.2,76.2,83.8,85.7
case2484,case2-60-1-0-2-1-0-4-1-0-6.png,56.1,69.6,81,87.3,89.1
case2485,case2-60-1-0-2-1-0-8-0-0-3.png,55.3,70,80.9,86.7,88.7
case2486,case2-60-1-0-2-1-0-8-0-0-6.png,61.7,74.2,84.3,89.4,91.1
case2487,case2-60-1-0-2-1-0-8-1-0-3.png,61.8,76.7,85.8,90.7,92.1
case2488,case2-60-1-0-2-1-0-8-1-0-6.png,66.1,79.4,87.9,92.1,93.5
case2489,case2-60-1-0-2-1-0-12-0-0-3.png,88.2,89.4,90.6,90.6,90.6
case2490,case2-60-1-0-2-1-0-12-0-0-6.png,90.7,92.6,93.7,94.5,95
case2491,case2-60-1-0-2-1-0-12-1-0-3.png,89.1,90.1,90.9,90.6,90.5
case2492,case2-60-1-0-2-1-0-12-1-0-6.png,92.4,93.3,94.5,95.2,95.7
case2493,case2-60-1-0-2-4-0-0-0-0-0.png,93.7,94.2,94.3,94.4,94.4
case2494,case2-60-1-0-2-4-0-0-1-0-0.png,93.4,95.1,96.3,96.9,97.2
case2495,case2-60-1-0-2-4-0-4-0-0-3.png,0,0,0,0,0
case2496,case2-60-1-0-2-4-0-4-0-0-6.png,11,12.3,12.7,13.9,15
case2497,case2-60-1-0-2-4-0-4-1-0-3.png,22.9,24,23.7,22.7,21.8
case2498,case2-60-1-0-2-4-0-4-1-0-6.png,30.3,31.5,31.6,31.6,31.5
case2499,case2-60-1-0-2-4-0-8-0-0-3.png,28.9,29.6,29.5,28.7,28.4
case2500,case2-60-1-0-2-4-0-8-0-0-6.png,36.2,36.7,36.9,37,37.5
case2501,case2-60-1-0-2-4-0-8-1-0-3.png,40.1,39.5,39.6,39.1,38.3
case2502,case2-60-1-0-2-4-0-8-1-0-6.png,44.7,45.3,45.5,45.6,45.6
case2503,case2-60-1-0-2-4-0-12-0-0-3.png,0,0,0,0,0
case2504,case2-60-1-0-2-4-0-12-0-0-6.png,33.6,29,28.2,27.8,29.3
case2505,case2-60-1-0-2-4-0-12-1-0-3.png,66.7,70.1,67.9,61.6,55.9
case2506,case2-60-1-0-2-4-0-12-1-0-6.png,73.2,75.2,75.2,71,68.6
case2507,case2-60-1-0-2-10-0-0-0-0-0.png,68,72.4,71.7,66,61.3
case2508,case2-60-1-0-2-10-0-0-1-0-0.png,74.4,76.2,76.9,73.5,71.6
case2509,case2-60-1-0-2-10-0-4-0-0-3.png,76,79.4,80.6,78.8,75.1
case2510,case2-60-1-0-2-10-0-4-0-0-6.png,81.5,82.3,83.2,83.2,81.9
case2511,case2-60-1-0-2-10-0-4-1-0-3.png,0,0,0,0,0
case2512,case2-60-1-0-2-10-0-4-1-0-6.png,35,61.5,74.6,80,81.3
case2513,case2-60-1-0-2-10-0-8-0-0-3.png,42.5,66.1,77.9,82.7,84.1
case2514,case2-60-1-0-2-10-0-8-0-0-6.png,49.5,70.3,80.4,84.4,85.2
case2515,case2-60-1-0-2-10-0-8-1-0-3.png,54.5,73.4,82.6,86.3,87.2
