,Å´ÉPÅ[ÉXñºÇì¸óÕ,å¯â uÅÉ1,å¯â 1ÅÖuÅÉ2,å¯â 2ÅÖuÅÉ3,å¯â 3ÅÖuÅÉ10,å¯â uÅÑ10
case2221,case2-60-0-1-3-1-1-4-0-0-4.png,50.3,62.9,70.5,80.9,83.8
case2222,case2-60-0-1-3-1-1-4-1-0-4.png,57.7,67.2,76.2,84.8,86.9
case2223,case2-60-0-1-3-1-1-8-0-0-4.png,51.5,63.9,70.9,81.2,84.1
case2224,case2-60-0-1-3-1-1-8-1-0-4.png,58.1,67.2,76.3,85.1,87.3
case2225,case2-60-0-1-3-1-1-12-0-0-4.png,57,68.5,74.9,83.7,85.9
case2226,case2-60-0-1-3-1-1-12-1-0-4.png,60.8,69.9,79.1,87,88.8
case2227,case2-60-0-0-1-1-0-4-0-0-8.png,38.2,43.5,37.6,41,50.2
case2228,case2-60-0-0-1-1-0-4-1-0-8.png,51.5,57.3,57.7,60.4,65.4
case2229,case2-60-0-0-1-1-0-8-0-0-8.png,47.4,58.2,61.5,67.1,73.8
case2230,case2-60-0-0-1-1-0-8-1-0-8.png,64.5,68.3,71.1,76.7,80.5
case2231,case2-60-0-0-1-1-0-12-0-0-8.png,53.7,62.8,64.6,69.2,76
case2232,case2-60-0-0-1-1-0-12-1-0-8.png,63.4,70,72.4,76.1,80.2
case2233,case2-60-0-0-2-1-0-4-0-0-8.png,84,84.2,81.8,75,62.7
case2234,case2-60-0-0-2-1-0-4-1-0-8.png,89.6,88,87.8,85.1,78.7
case2235,case2-60-0-0-2-1-0-8-0-0-8.png,84.9,86.8,89.6,88.5,83.8
case2236,case2-60-0-0-2-1-0-8-1-0-8.png,92.6,91.6,91.9,90.8,87.9
case2237,case2-60-0-0-2-1-0-12-0-0-8.png,88.5,88.8,87.9,86.6,81.7
case2238,case2-60-0-0-2-1-0-12-1-0-8.png,92.2,91.3,91.6,90.8,87.6
case2239,case2-60-0-0-3-1-0-4-0-0-8.png,52.1,62.5,70.9,81.6,84.9
case2240,case2-60-0-0-3-1-0-4-1-0-8.png,57.1,65,75.8,85.1,87.5
case2241,case2-60-0-0-3-1-0-8-0-0-8.png,52,62.6,71.7,82.1,85.4
case2242,case2-60-0-0-3-1-0-8-1-0-8.png,56.5,65.5,76.7,85.7,88
case2243,case2-60-0-0-3-1-0-12-0-0-8.png,57,67.1,75.6,84.6,87.3
case2244,case2-60-0-0-3-1-0-12-1-0-8.png,61,69,79.3,87.6,89.7
case2245,case2-60-0-1-1-1-1-4-0-0-8.png,51.3,66.8,62,56.4,57.5
case2246,case2-60-0-1-1-1-1-4-1-0-8.png,64.2,74.9,74.4,71,70.7
case2247,case2-60-0-1-1-1-1-8-0-0-8.png,60.9,75.5,76.8,75.4,77.7
case2248,case2-60-0-1-1-1-1-8-1-0-8.png,72.5,81.4,82.6,83.1,83.4
case2249,case2-60-0-1-1-1-1-12-0-0-8.png,66.6,78.9,78.6,77.5,79.4
case2250,case2-60-0-1-1-1-1-12-1-0-8.png,73.7,82.2,83.4,82.8,83.8
case2251,case2-60-0-1-2-1-1-4-0-0-8.png,84.2,84.5,81.6,74.8,62.9
case2252,case2-60-0-1-2-1-1-4-1-0-8.png,89.2,88.2,87.9,85.2,79
case2253,case2-60-0-1-2-1-1-8-0-0-8.png,84.8,87,89.7,88.4,84.8
case2254,case2-60-0-1-2-1-1-8-1-0-8.png,92.3,91.6,91.9,90.9,88.1
case2255,case2-60-0-1-2-1-1-12-0-0-8.png,88.8,89,88.1,86.4,82
case2256,case2-60-0-1-2-1-1-12-1-0-8.png,92.1,91.3,91.7,90.8,87.9
case2257,case2-60-0-1-3-1-1-4-0-0-8.png,51.2,63.3,71,81.6,84.6
case2258,case2-60-0-1-3-1-1-4-1-0-8.png,57,66.8,76,85.1,87.3
case2259,case2-60-0-1-3-1-1-8-0-0-8.png,52.1,63.9,72,82.1,85.1
case2260,case2-60-0-1-3-1-1-8-1-0-8.png,58.3,67.1,76.9,85.8,87.8
case2261,case2-60-0-1-3-1-1-12-0-0-8.png,57.3,68.2,75.8,84.6,87
case2262,case2-60-0-1-3-1-1-12-1-0-8.png,62.5,70.7,79.7,87.6,89.5
case2263,case2-60-0-0-1-4-0-0-0-0-0.png,0,0,0,0,0
case2264,case2-60-0-0-1-4-0-0-1-0-0.png,24.9,28.2,30.8,32.3,39.3
case2265,case2-60-0-0-1-4-0-4-0-0-4.png,28.3,30.6,30.8,26.1,21.3
case2266,case2-60-0-0-1-4-0-4-1-0-4.png,41.9,46.4,48.7,49.5,53.4
case2267,case2-60-0-0-1-4-0-8-0-0-4.png,34.4,36.4,34.7,34.9,44.4
case2268,case2-60-0-0-1-4-0-8-1-0-4.png,46.7,51,53.3,54.6,62.7
case2269,case2-60-0-0-1-4-0-12-0-0-4.png,42.7,44.8,44,45.5,52.3
case2270,case2-60-0-0-1-4-0-12-1-0-4.png,52.9,56.7,59.1,60.7,67.9
case2271,case2-60-0-0-2-4-0-0-0-0-0.png,0,0,0,0,0
case2272,case2-60-0-0-2-4-0-0-1-0-0.png,45,47.8,46.2,41.9,43
case2273,case2-60-0-0-2-4-0-4-0-0-4.png,62.8,67.1,65.9,61.8,55.3
case2274,case2-60-0-0-2-4-0-4-1-0-4.png,70.2,77.7,79.7,78.9,77.2
case2275,case2-60-0-0-2-4-0-8-0-0-4.png,65,71.8,70.6,63.9,60.7
case2276,case2-60-0-0-2-4-0-8-1-0-4.png,73.3,79.7,81.3,80.6,78.1
case2277,case2-60-0-0-2-4-0-12-0-0-4.png,72.6,80.7,81.1,78.7,71.2
case2278,case2-60-0-0-2-4-0-12-1-0-4.png,79.3,84.8,86.2,86.1,86.2
case2279,case2-60-0-0-3-4-0-0-0-0-0.png,0,0,0,0,0
case2280,case2-60-0-0-3-4-0-0-1-0-0.png,15.4,24.7,41,48.3,35.3
case2281,case2-60-0-0-3-4-0-4-0-0-4.png,23.9,32.2,52.1,66.8,69.3
case2282,case2-60-0-0-3-4-0-4-1-0-4.png,31.1,44.7,63.5,74.4,75.9
case2283,case2-60-0-0-3-4-0-8-0-0-4.png,18,32.2,51.7,66.8,69.2
case2284,case2-60-0-0-3-4-0-8-1-0-4.png,26.4,43.8,63.2,74.2,76
case2285,case2-60-0-0-3-4-0-12-0-0-4.png,24.1,41,58.2,70.5,73.3
case2286,case2-60-0-0-3-4-0-12-1-0-4.png,29.6,50.7,68.3,77.1,77.9
case2287,case2-60-0-1-1-4-0-0-0-0-0.png,0,0,0,0,0
case2288,case2-60-0-1-1-4-1-0-0-0-0.png,19.7,30.2,35,34.7,14.8
case2289,case2-60-0-1-1-4-1-0-1-0-0.png,38.1,49.3,55.4,55.3,49.1
case2290,case2-60-0-1-1-4-1-4-0-0-4.png,41.2,50.7,55.5,51.5,33.2
case2291,case2-60-0-1-1-4-1-4-1-0-4.png,51.8,61.5,66.9,67.1,60
case2292,case2-60-0-1-1-4-1-8-0-0-4.png,46.2,54.7,58,57.3,52.8
case2293,case2-60-0-1-1-4-1-8-1-0-4.png,55.8,64.8,69.7,70.4,68.1
case2294,case2-60-0-1-1-4-1-12-0-0-4.png,52.7,60.9,63.7,64.3,59.6
case2295,case2-60-0-1-1-4-1-12-1-0-4.png,60.7,69,73.5,74.1,72.6
case2296,case2-60-0-1-2-4-0-0-0-0-0.png,0,0,0,0,0
case2297,case2-60-0-1-2-4-1-0-0-0-0.png,-0.5,5,3.7,3,0.9
case2298,case2-60-0-1-2-4-1-0-1-0-0.png,46.6,48.2,47.4,43.5,43.1
case2299,case2-60-0-1-2-4-1-4-0-0-4.png,61.3,67.6,66.4,62.7,55.4
case2300,case2-60-0-1-2-4-1-4-1-0-4.png,70.9,78.1,80.1,79.5,77.3
case2301,case2-60-0-1-2-4-1-8-0-0-4.png,66.1,71.8,71.4,64.9,60.9
case2302,case2-60-0-1-2-4-1-8-1-0-4.png,74.1,80,81.6,81,78.3
case2303,case2-60-0-1-2-4-1-12-0-0-4.png,72.5,80.6,81.5,79.3,71.3
case2304,case2-60-0-1-2-4-1-12-1-0-4.png,79.8,85.2,86.5,86.5,86.2
case2305,case2-60-0-1-3-4-0-0-0-0-0.png,0,0,0,0,0
case2306,case2-60-0-1-3-4-1-0-0-0-0.png,-3.1,-0.4,-0.9,-2.2,0.2
case2307,case2-60-0-1-3-4-1-0-1-0-0.png,12.9,23.6,39.8,47.8,36.3
case2308,case2-60-0-1-3-4-1-4-0-0-4.png,21.6,31.8,51.3,66.6,69.2
case2309,case2-60-0-1-3-4-1-4-1-0-4.png,27.9,44.9,62.8,73.7,76.1
case2310,case2-60-0-1-3-4-1-8-0-0-4.png,19.6,30.3,51.5,66.3,69.6
case2311,case2-60-0-1-3-4-1-8-1-0-4.png,28.6,43.7,62.6,73.7,76.2
case2312,case2-60-0-1-3-4-1-12-0-0-4.png,22.8,40.2,57.2,70,73.5
case2313,case2-60-0-1-3-4-1-12-1-0-4.png,33.3,49.5,67.7,76.7,78.1
case2314,case2-60-0-0-1-4-0-4-0-0-8.png,27.7,30.3,31.2,25.4,20.7
case2315,case2-60-0-0-1-4-0-4-1-0-8.png,41.4,46.1,48.9,49.5,53.8
case2316,case2-60-0-0-1-4-0-8-0-0-8.png,33.8,35.1,35,35.3,44.8
case2317,case2-60-0-0-1-4-0-8-1-0-8.png,46.3,50.2,53.2,54.3,62.5
case2318,case2-60-0-0-1-4-0-12-0-0-8.png,41.3,44.2,43.3,45,52.8
case2319,case2-60-0-0-1-4-0-12-1-0-8.png,51.9,56.1,58.6,60.2,67.6
case2320,case2-60-0-0-2-4-0-4-0-0-8.png,60.2,66.3,65.6,61.6,55.3
case2321,case2-60-0-0-2-4-0-4-1-0-8.png,69.7,77.7,79.7,78.7,77.2
case2322,case2-60-0-0-2-4-0-8-0-0-8.png,63.8,70.3,70.5,64.6,61.1
case2323,case2-60-0-0-2-4-0-8-1-0-8.png,73.3,79.3,81.2,80.5,78.2
case2324,case2-60-0-0-2-4-0-12-0-0-8.png,71.1,79.9,81,78.8,71.5
case2325,case2-60-0-0-2-4-0-12-1-0-8.png,79.1,84.4,86.1,86,86.3
case2326,case2-60-0-0-3-4-0-4-0-0-8.png,23.2,31.5,51.1,67.2,69.2
case2327,case2-60-0-0-3-4-0-4-1-0-8.png,29.9,43.6,62.5,73.7,75.9
case2328,case2-60-0-0-3-4-0-8-0-0-8.png,21.5,31.3,51,67.2,69.4
case2329,case2-60-0-0-3-4-0-8-1-0-8.png,29.4,43.6,62.6,74.2,76
case2330,case2-60-0-0-3-4-0-12-0-0-8.png,21.8,38,57.2,71.2,73.7
case2331,case2-60-0-0-3-4-0-12-1-0-8.png,28.4,48.4,67.1,77.1,78.3
case2332,case2-60-0-1-1-4-1-4-0-0-8.png,40.6,50.8,55.1,51.7,32.4
case2333,case2-60-0-1-1-4-1-4-1-0-8.png,51.5,61.3,67.1,67,61.1
case2334,case2-60-0-1-1-4-1-8-0-0-8.png,45.8,54,57.6,57.5,52.6
case2335,case2-60-0-1-1-4-1-8-1-0-8.png,55.5,64.4,69.7,70.2,68.3
case2336,case2-60-0-1-1-4-1-12-0-0-8.png,52.2,60.3,63.7,63.8,59.7
case2337,case2-60-0-1-1-4-1-12-1-0-8.png,60.1,68.6,73.3,73.7,72.6
case2338,case2-60-0-1-2-4-1-4-0-0-8.png,60.6,67.4,65,62,55.6
case2339,case2-60-0-1-2-4-1-4-1-0-8.png,70.2,77.8,79.9,79.3,77.2
case2340,case2-60-0-1-2-4-1-8-0-0-8.png,64.9,71.6,71,65.5,61.6
case2341,case2-60-0-1-2-4-1-8-1-0-8.png,73.6,79.6,81.5,81.1,78.4
case2342,case2-60-0-1-2-4-1-12-0-0-8.png,71.7,80.1,81.4,79.5,71.7
case2343,case2-60-0-1-2-4-1-12-1-0-8.png,79.5,85,86.3,86.4,86.3
case2344,case2-60-0-1-3-4-1-4-0-0-8.png,20,30.4,50.3,66.4,69.5
case2345,case2-60-0-1-3-4-1-4-1-0-8.png,27.9,43,61.8,73.4,76
case2346,case2-60-0-1-3-4-1-8-0-0-8.png,15.5,29.9,50.1,66.6,69.6
case2347,case2-60-0-1-3-4-1-8-1-0-8.png,27.5,42.9,61.8,73.7,76.3
case2348,case2-60-0-1-3-4-1-12-0-0-8.png,19.8,38.1,56.4,70.7,73.9
case2349,case2-60-0-1-3-4-1-12-1-0-8.png,27.7,47.3,66.6,76.9,78.3
case2350,case2-60-0-0-1-10-0-0-0-0-0.png,0,0,0,0,0
case2351,case2-60-0-0-1-10-0-0-1-0-0.png,14.5,21.7,22.5,24.8,27.1
case2352,case2-60-0-0-1-10-0-4-0-0-4.png,15.3,17.9,15.6,13,13.7
case2353,case2-60-0-0-1-10-0-4-1-0-4.png,25.8,34.7,33.7,34.4,36.7
case2354,case2-60-0-0-1-10-0-8-0-0-4.png,18.5,23.2,19.4,16.6,20.3
case2355,case2-60-0-0-1-10-0-8-1-0-4.png,29.2,37.9,37.3,37.1,41.1
case2356,case2-60-0-0-1-10-0-12-0-0-4.png,25.4,28.9,26.3,22.7,25.9
case2357,case2-60-0-0-1-10-0-12-1-0-4.png,34.4,42.9,42.1,41.6,45.2
case2358,case2-60-0-0-2-10-0-0-0-0-0.png,0,0,0,0,0
case2359,case2-60-0-0-2-10-0-0-1-0-0.png,34.9,32.1,38.3,33.6,33.7
case2360,case2-60-0-0-2-10-0-4-0-0-4.png,48,38.3,43,39.4,38.6
case2361,case2-60-0-0-2-10-0-4-1-0-4.png,63.8,49.7,52.6,50.1,50
case2362,case2-60-0-0-2-10-0-8-0-0-4.png,49.2,42.6,46.4,41.5,36.9
case2363,case2-60-0-0-2-10-0-8-1-0-4.png,65.7,54.9,56.9,53.4,51.6
case2364,case2-60-0-0-2-10-0-12-0-0-4.png,60.7,59.7,56.9,51.5,47.7
case2365,case2-60-0-0-2-10-0-12-1-0-4.png,70.9,71.1,67.7,61.8,59.7
case2366,case2-60-0-0-3-10-0-0-0-0-0.png,0,0,0,0,0
case2367,case2-60-0-0-3-10-0-0-1-0-0.png,64.5,75.1,58.3,42.9,41.7
case2368,case2-60-0-0-3-10-0-4-0-0-4.png,19.6,40.6,34,35.1,52.4
case2369,case2-60-0-0-3-10-0-4-1-0-4.png,65,76.5,65.2,54.6,64.6
case2370,case2-60-0-0-3-10-0-8-0-0-4.png,16.3,38.4,33.2,36.3,54
case2371,case2-60-0-0-3-10-0-8-1-0-4.png,65.1,76.2,64.5,54.3,64.4
case2372,case2-60-0-0-3-10-0-12-0-0-4.png,18.9,45.2,42.1,43.2,60.3
case2373,case2-60-0-0-3-10-0-12-1-0-4.png,66.9,79.1,69.2,59.1,67.4
case2374,case2-60-0-1-1-10-0-0-0-0-0.png,0,0,0,0,0
case2375,case2-60-0-1-1-10-1-0-0-0-0.png,18.2,37.3,53.9,55.2,49.1
case2376,case2-60-0-1-1-10-1-0-1-0-0.png,30.1,50.6,64.1,66.4,63
case2377,case2-60-0-1-1-10-1-4-0-0-4.png,31.2,48.4,60.7,61.1,56.1
case2378,case2-60-0-1-1-10-1-4-1-0-4.png,39.3,58.6,69.3,70.4,68
case2379,case2-60-0-1-1-10-1-8-0-0-4.png,33.9,51.2,62.9,62.5,59.5
case2380,case2-60-0-1-1-10-1-8-1-0-4.png,42.6,60.8,70.8,71.8,70.1
case2381,case2-60-0-1-1-10-1-12-0-0-4.png,38.9,54.8,66.1,65.3,62.3
case2382,case2-60-0-1-1-10-1-12-1-0-4.png,46.8,63.8,73.2,73.7,72.2
case2383,case2-60-0-1-2-10-0-0-0-0-0.png,0,0,0,0,0
case2384,case2-60-0-1-2-10-1-0-0-0-0.png,-5.4,-0.7,-1.6,-1.9,-0.6
case2385,case2-60-0-1-2-10-1-0-1-0-0.png,32.5,32.4,38.7,34.9,33.6
case2386,case2-60-0-1-2-10-1-4-0-0-4.png,45.8,38.8,43,39.7,38.7
case2387,case2-60-0-1-2-10-1-4-1-0-4.png,62.2,49.4,52.2,50.5,50.3
case2388,case2-60-0-1-2-10-1-8-0-0-4.png,49.4,44.3,46.8,41.4,36.8
case2389,case2-60-0-1-2-10-1-8-1-0-4.png,63.7,55,56.4,53.7,52.1
case2390,case2-60-0-1-2-10-1-12-0-0-4.png,57.9,59.4,56.5,52.3,48.1
case2391,case2-60-0-1-2-10-1-12-1-0-4.png,69.8,71,67.1,62.1,59.9
case2392,case2-60-0-1-3-10-0-0-0-0-0.png,0,0,0,0,0
case2393,case2-60-0-1-3-10-1-0-0-0-0.png,3.1,0.7,0.5,-0.2,-0.2
case2394,case2-60-0-1-3-10-1-0-1-0-0.png,65.5,74.8,59,42.6,40.9
case2395,case2-60-0-1-3-10-1-4-0-0-4.png,23.1,40.3,36.4,34.4,53.7
case2396,case2-60-0-1-3-10-1-4-1-0-4.png,66.3,76.1,65.8,54.3,64.1
case2397,case2-60-0-1-3-10-1-8-0-0-4.png,20,38.6,34.7,35.5,52.1
case2398,case2-60-0-1-3-10-1-8-1-0-4.png,66.4,76,65.1,54,64
case2399,case2-60-0-1-3-10-1-12-0-0-4.png,22.1,44.6,43,42.5,60
case2400,case2-60-0-1-3-10-1-12-1-0-4.png,68,78.9,69.8,58.9,67.3
case2401,case2-60-0-0-1-10-0-4-0-0-8.png,14.9,17.1,15,13,14
case2402,case2-60-0-0-1-10-0-4-1-0-8.png,25.3,34.4,33.6,34.1,37.2
case2403,case2-60-0-0-1-10-0-8-0-0-8.png,17.8,21.2,19.3,16.4,20.3
case2404,case2-60-0-0-1-10-0-8-1-0-8.png,28.7,37.5,37.2,37.2,41
case2405,case2-60-0-0-1-10-0-12-0-0-8.png,24.4,28,26.4,22.7,26
case2406,case2-60-0-0-1-10-0-12-1-0-8.png,33.6,41.9,41.9,41.9,45.2
case2407,case2-60-0-0-2-10-0-4-0-0-8.png,47.4,36.8,43.3,39.7,38.7
case2408,case2-60-0-0-2-10-0-4-1-0-8.png,62.9,49,52.5,49.9,50.2
case2409,case2-60-0-0-2-10-0-8-0-0-8.png,50.1,43.4,45.9,41.3,37.3
case2410,case2-60-0-0-2-10-0-8-1-0-8.png,65,54.8,56.8,53.4,52.3
case2411,case2-60-0-0-2-10-0-12-0-0-8.png,58.9,59.6,57.1,52,47.9
case2412,case2-60-0-0-2-10-0-12-1-0-8.png,70.2,70.8,67.5,62.2,60
case2413,case2-60-0-0-3-10-0-4-0-0-8.png,17.5,40,34.4,35.4,52.5
case2414,case2-60-0-0-3-10-0-4-1-0-8.png,64.9,76.3,64.9,55,64.6
case2415,case2-60-0-0-3-10-0-8-0-0-8.png,15.1,38.1,33.6,35.3,53
case2416,case2-60-0-0-3-10-0-8-1-0-8.png,64.9,76.1,64.2,54.6,64.5
case2417,case2-60-0-0-3-10-0-12-0-0-8.png,16.1,41.5,41.3,43.3,60.3
case2418,case2-60-0-0-3-10-0-12-1-0-8.png,65.8,78.1,68.2,59.4,67.4
case2419,case2-60-0-1-1-10-1-4-0-0-8.png,30.8,48.6,60.8,61.1,56
case2420,case2-60-0-1-1-10-1-4-1-0-8.png,38.9,58.8,69.1,70.5,67.9
case2421,case2-60-0-1-1-10-1-8-0-0-8.png,33.8,50.3,62.7,62.5,59.4
case2422,case2-60-0-1-1-10-1-8-1-0-8.png,42,60.3,70.7,71.7,70.2
case2423,case2-60-0-1-1-10-1-12-0-0-8.png,38.3,54.8,66,65.4,62.4
case2424,case2-60-0-1-1-10-1-12-1-0-8.png,46.1,63.6,72.9,73.8,72.2
case2425,case2-60-0-1-2-10-1-4-0-0-8.png,42.8,38.5,43.1,40.1,38.7
case2426,case2-60-0-1-2-10-1-4-1-0-8.png,61.5,49.8,51.8,51,50.1
case2427,case2-60-0-1-2-10-1-8-0-0-8.png,47.4,44,46.9,41.6,37.5
case2428,case2-60-0-1-2-10-1-8-1-0-8.png,63,54.5,56.8,54,52.1
case2429,case2-60-0-1-2-10-1-12-0-0-8.png,57.9,60.1,56.2,52.5,48.1
case2430,case2-60-0-1-2-10-1-12-1-0-8.png,69.3,70.5,67.8,62.5,60
case2431,case2-60-0-1-3-10-1-4-0-0-8.png,21.5,39.6,34.3,35.4,53.7
case2432,case2-60-0-1-3-10-1-4-1-0-8.png,65.9,76.2,65.4,54.6,64.2
case2433,case2-60-0-1-3-10-1-8-0-0-8.png,18.7,37.9,34.7,35.1,54
case2434,case2-60-0-1-3-10-1-8-1-0-8.png,65.9,75.8,64.8,54.1,64.3
case2435,case2-60-0-1-3-10-1-12-0-0-8.png,19.6,41.4,42.7,43,60.2
case2436,case2-60-0-1-3-10-1-12-1-0-8.png,66.8,77.9,68.7,59.3,67.2
case2437,case2-60-1-0-1-1-0-0-0-0-0.png,0,0,0,0,0
case2438,case2-60-1-0-1-1-0-0-1-0-0.png,20.7,23.5,26.6,30.4,33.2
case2439,case2-60-1-0-1-1-0-4-0-0-4.png,38.1,42.1,48.7,53.9,56.8
case2440,case2-60-1-0-1-1-0-4-1-0-4.png,47.5,51.4,58.2,63.7,66.4
case2441,case2-60-1-0-1-1-0-8-0-0-4.png,45.9,52.8,59.5,63.3,66.8
case2442,case2-60-1-0-1-1-0-8-1-0-4.png,61.4,60.4,66.2,70.8,73.8
case2443,case2-60-1-0-1-1-0-12-0-0-4.png,59,64.7,71.1,75.6,77.7
case2444,case2-60-1-0-1-1-0-12-1-0-4.png,61.4,66.4,74.2,78.8,81.6
case2445,case2-60-1-0-2-1-0-0-0-0-0.png,0,0,0,0,0
case2446,case2-60-1-0-2-1-0-0-1-0-0.png,76.8,41.5,37.2,37.1,38.6
case2447,case2-60-1-0-2-1-0-4-0-0-4.png,89.1,90.3,91.2,91.1,91.1
case2448,case2-60-1-0-2-1-0-4-1-0-4.png,93,92.9,94,94.5,95.1
case2449,case2-60-1-0-2-1-0-8-0-0-4.png,89.7,90.8,91.4,90.2,90.9
case2450,case2-60-1-0-2-1-0-8-1-0-4.png,92.2,93.3,94.6,95.3,95.8
case2451,case2-60-1-0-2-1-0-12-0-0-4.png,93.8,94.7,94.8,94.8,94.9
case2452,case2-60-1-0-2-1-0-12-1-0-4.png,93,95,96.4,97.1,97.5
case2453,case2-60-1-1-1-1-0-0-0-0-0.png,0,0,0,0,0
case2454,case2-60-1-1-1-1-1-0-0-0-0.png,18,38.2,55.3,64.1,65.5
case2455,case2-60-1-1-1-1-1-0-1-0-0.png,36.4,53.4,68.4,75.9,77.6
case2456,case2-60-1-1-1-1-1-4-0-0-4.png,49.7,64,76.5,83.9,85.5
case2457,case2-60-1-1-1-1-1-4-1-0-4.png,55.7,69.6,81.1,87.3,89
case2458,case2-60-1-1-1-1-1-8-0-0-4.png,55,70.6,81.1,86.8,88.7
case2459,case2-60-1-1-1-1-1-8-1-0-4.png,64.4,74.4,84.5,89.6,91.2
case2460,case2-60-1-1-1-1-1-12-0-0-4.png,62.4,77.1,86.1,91,92.2
case2461,case2-60-1-1-1-1-1-12-1-0-4.png,69.5,80.3,88.3,92.4,93.7
case2462,case2-60-1-1-2-1-0-0-0-0-0.png,0,0,0,0,0
case2463,case2-60-1-1-2-1-1-0-0-0-0.png,-1.5,-0.6,0.4,0.6,0
case2464,case2-60-1-1-2-1-1-0-1-0-0.png,76.5,41.3,37.5,37.8,38.4
case2465,case2-60-1-1-2-1-1-4-0-0-4.png,88.4,89.8,91,90.9,90.9
case2466,case2-60-1-1-2-1-1-4-1-0-4.png,90.8,92.8,93.8,94.6,95.1
case2467,case2-60-1-1-2-1-1-8-0-0-4.png,89.5,90.4,91.3,90.2,90.7
case2468,case2-60-1-1-2-1-1-8-1-0-4.png,92.6,93.4,94.7,95.4,95.8
case2469,case2-60-1-1-2-1-1-12-0-0-4.png,93.8,94.4,94.6,94.7,94.7
case2470,case2-60-1-1-2-1-1-12-1-0-4.png,93.7,95.2,96.5,97.1,97.4
case2471,case2-60-1-0-1-1-0-4-0-0-8.png,35.7,40.5,47.4,53.3,56.4
case2472,case2-60-1-0-1-1-0-4-1-0-8.png,48.2,51.5,57.8,63.1,65.8
case2473,case2-60-1-0-1-1-0-8-0-0-8.png,46.9,51.7,58.3,61.8,65.5
case2474,case2-60-1-0-1-1-0-8-1-0-8.png,57,59.1,64.9,69.7,72.8
case2475,case2-60-1-0-1-1-0-12-0-0-8.png,55.6,62.6,68.6,73.6,76.1
case2476,case2-60-1-0-1-1-0-12-1-0-8.png,60.6,64.7,72.4,77.3,80.2
case2477,case2-60-1-0-2-1-0-4-0-0-8.png,88.2,89.2,90.2,90.1,90.3
case2478,case2-60-1-0-2-1-0-4-1-0-8.png,91.2,92.2,93.3,94.2,94.8
case2479,case2-60-1-0-2-1-0-8-0-0-8.png,89.2,90,90.9,90.6,90.4
case2480,case2-60-1-0-2-1-0-8-1-0-8.png,92.1,93,94.2,95,95.5
case2481,case2-60-1-0-2-1-0-12-0-0-8.png,92.8,93.9,94.2,94.2,94.4
case2482,case2-60-1-0-2-1-0-12-1-0-8.png,93.6,94.9,96.1,96.7,97.1
case2483,case2-60-1-1-1-1-1-4-0-0-8.png,45.5,63.5,76.2,83.6,85.4
case2484,case2-60-1-1-1-1-1-4-1-0-8.png,54.7,69.2,80.7,87.1,88.9
case2485,case2-60-1-1-1-1-1-8-0-0-8.png,54.2,69.5,80.5,86.3,88.4
case2486,case2-60-1-1-1-1-1-8-1-0-8.png,60.7,74.2,84,89.2,90.9
case2487,case2-60-1-1-1-1-1-12-0-0-8.png,61.1,75.9,85.3,90.3,91.7
case2488,case2-60-1-1-1-1-1-12-1-0-8.png,65.7,79,87.6,91.9,93.3
case2489,case2-60-1-1-2-1-1-4-0-0-8.png,87.2,88.8,89.9,90.2,90.2
case2490,case2-60-1-1-2-1-1-4-1-0-8.png,90.5,92.2,93.4,94.2,94.7
case2491,case2-60-1-1-2-1-1-8-0-0-8.png,88.6,89.7,90.7,90.5,90.3
case2492,case2-60-1-1-2-1-1-8-1-0-8.png,92.2,93.1,94.3,95,95.5
case2493,case2-60-1-1-2-1-1-12-0-0-8.png,93.2,93.6,93.9,94,94.2
case2494,case2-60-1-1-2-1-1-12-1-0-8.png,93.4,94.9,96.1,96.7,97
case2495,case2-60-1-0-1-4-0-0-0-0-0.png,0,0,0,0,0
case2496,case2-60-1-0-1-4-0-0-1-0-0.png,11,12.3,12.7,13.9,15
case2497,case2-60-1-0-1-4-0-4-0-0-4.png,22.2,23.7,24,24.6,25.5
case2498,case2-60-1-0-1-4-0-4-1-0-4.png,29.7,31.2,31.9,32.9,34.2
case2499,case2-60-1-0-1-4-0-8-0-0-4.png,29.3,29.5,29.6,29.7,30.3
case2500,case2-60-1-0-1-4-0-8-1-0-4.png,36.2,36.6,36.8,37.5,38.9
case2501,case2-60-1-0-1-4-0-12-0-0-4.png,40.1,39.6,39.6,39.5,39.7
case2502,case2-60-1-0-1-4-0-12-1-0-4.png,44.8,45.2,45.3,45.7,46.6
case2503,case2-60-1-0-2-4-0-0-0-0-0.png,0,0,0,0,0
case2504,case2-60-1-0-2-4-0-0-1-0-0.png,33.6,29,28.2,27.8,29.3
case2505,case2-60-1-0-2-4-0-4-0-0-4.png,69.5,70.5,70.3,62,56.6
case2506,case2-60-1-0-2-4-0-4-1-0-4.png,74.7,76.6,76.1,71.5,69.1
case2507,case2-60-1-0-2-4-0-8-0-0-4.png,67.9,72.5,71.3,65.9,61.6
case2508,case2-60-1-0-2-4-0-8-1-0-4.png,74,76.2,76.9,73.5,71.5
case2509,case2-60-1-0-2-4-0-12-0-0-4.png,75.9,79.3,80.5,78.9,75.3
case2510,case2-60-1-0-2-4-0-12-1-0-4.png,81.5,82.3,83.1,83.2,82.1
case2511,case2-60-1-1-1-4-0-0-0-0-0.png,0,0,0,0,0
case2512,case2-60-1-1-1-4-1-0-0-0-0.png,35,61.5,74.6,80,81.3
